Name,AvgCyclomaticModified,AvgCyclomatic,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
ExternalizeWizard.java,1,1,2,1,11,0,10,1,5,4,0,5,0,0,1,4,95,15,59,31,26,21,36,45,30,15,3,3,4,0.36,9,9,11,5
ExternalizeWizardPage.java,2,2,3,1,14,1,13,0,74,72,22,74,0,42,5,27,1299,190,1056,312,691,72,669,861,336,525,14,14,17,0.07,201,192,224,127
ExtractClassAction.java,2,2,2,1,8,0,8,0,7,7,1,7,0,0,0,7,151,16,82,36,36,53,40,57,31,26,4,4,4,0.65,16,16,16,12
ExtractClassContribution.java,1,1,1,1,3,0,3,0,4,4,0,4,0,0,0,4,57,11,31,19,6,15,16,22,16,6,2,2,2,0.48,5,5,5,4
ExtractClassDescriptor.java,1,1,1,1,5,0,5,0,28,27,4,28,0,1,1,26,404,52,180,73,98,186,105,152,77,75,7,7,7,1.03,46,46,47,34
ExtractClassRefactoring.java,3,3,3,1,15,0,15,0,44,44,15,44,0,24,0,20,874,79,773,317,482,29,483,629,321,308,15,15,17,0.04,150,145,165,61
ExtractClassWizard.java,1,1,1,1,11,0,10,0,44,44,4,44,0,7,16,21,548,74,462,170,299,15,302,365,176,189,6,3,6,0.03,67,61,67,44
ExtractConstantAction.java,1,1,1,1,4,0,4,0,4,4,1,4,0,0,0,4,90,11,39,24,11,40,25,31,21,10,2,2,2,1.03,5,5,6,4
ExtractConstantDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,70,7,12,8,2,51,7,10,8,2,1,1,1,4.25,2,2,2,2
ExtractConstantRefactoring.java,2,2,3,1,12,1,11,0,53,49,20,53,0,29,0,24,919,128,726,285,457,84,452,602,290,312,12,12,17,0.12,156,150,179,93
ExtractConstantRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,52,9,25,18,4,18,14,18,15,3,1,1,1,0.72,3,3,3,3
ExtractConstantWizard.java,1,1,1,1,9,0,8,0,25,24,8,25,0,14,4,7,332,50,260,97,158,26,160,204,94,110,5,5,5,0.1,43,43,44,27
ExtractInterfaceAction.java,2,2,2,1,8,0,8,0,7,7,1,7,0,0,0,7,156,17,85,38,36,55,44,61,33,28,4,4,4,0.65,16,16,17,12
ExtractInterfaceConstraintsSolver.java,2,2,3,2,8,0,8,0,2,2,1,2,0,0,1,1,58,6,29,16,11,23,20,26,16,10,4,4,6,0.79,5,5,7,5
ExtractInterfaceDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,70,7,12,8,2,51,7,10,8,2,1,1,1,4.25,2,2,2,2
ExtractInterfaceProcessor.java,3,3,4,1,18,0,18,0,44,43,9,44,0,2,15,27,1258,73,876,312,587,325,545,721,321,400,17,17,24,0.37,166,165,198,64
ExtractInterfaceRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,54,9,27,20,5,18,16,20,17,3,1,1,1,0.67,3,3,3,3
ExtractInterfaceWizard.java,1,1,1,1,9,0,9,0,37,35,11,37,0,18,3,16,455,54,379,126,250,28,256,303,131,172,3,3,3,0.07,45,45,45,39
ExtractLocalDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,70,7,12,8,2,51,7,10,8,2,1,1,1,4.25,2,2,2,2
ExtractMethodAction.java,1,1,1,1,4,0,4,0,4,4,1,4,0,0,0,4,92,11,39,24,11,42,25,31,21,10,2,2,3,1.08,6,6,7,4
ExtractMethodAnalyzer.java,2,3,3,1,11,0,11,0,59,59,20,59,0,21,2,36,894,98,765,256,467,38,427,601,260,341,16,16,24,0.05,182,176,221,105
ExtractMethodDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,70,7,12,8,2,51,7,10,8,2,1,1,1,4.25,2,2,2,2
ExtractMethodInputPage.java,1,1,1,1,12,0,11,0,28,28,5,28,0,16,0,12,411,52,347,108,231,22,225,278,117,161,8,8,8,0.06,53,53,53,34
ExtractMethodRefactoring.java,2,2,3,1,12,0,11,0,74,73,23,74,0,26,0,48,1233,134,980,379,614,135,626,808,396,412,15,15,21,0.14,191,190,222,101
ExtractMethodRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,52,9,25,18,4,18,14,18,15,3,1,1,1,0.72,3,3,3,3
ExtractMethodWizard.java,1,1,1,1,5,0,5,0,3,3,0,3,0,0,1,2,49,10,28,14,10,12,16,21,13,8,2,2,2,0.43,4,4,4,3
ExtractSuperClassAction.java,2,2,3,1,9,0,9,0,9,8,1,9,0,2,0,7,205,21,117,52,56,70,64,88,47,41,7,7,7,0.6,24,24,28,17
ExtractSuperclassDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,71,7,13,8,2,51,7,10,8,2,1,1,1,3.92,2,2,2,2
ExtractSupertypeMemberPage.java,1,1,1,1,10,0,9,0,38,37,4,38,0,1,18,19,591,63,375,134,213,153,233,292,130,162,8,8,9,0.41,59,59,63,40
ExtractSupertypeMethodPage.java,1,1,1,1,6,0,6,0,5,5,0,5,0,1,0,4,81,14,40,17,16,27,19,27,16,11,4,4,4,0.68,8,8,8,5
ExtractSupertypeProcessor.java,5,5,6,2,27,0,27,0,30,30,5,30,0,1,11,18,1202,51,911,286,662,270,604,767,303,464,33,33,51,0.3,165,165,201,62
ExtractSupertypeRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,54,9,27,20,5,18,16,20,17,3,1,1,1,0.67,3,3,3,3
ExtractSupertypeWizard.java,1,1,1,1,5,0,5,0,2,2,1,2,0,0,1,1,56,8,20,12,8,29,14,17,11,6,1,1,1,1.45,2,2,2,2
ExtractTempAction.java,1,1,1,1,4,0,4,0,4,4,1,4,0,0,0,4,90,11,39,24,11,40,25,31,21,10,2,2,2,1.03,5,5,6,4
ExtractTempRefactoring.java,3,3,3,2,13,0,12,0,59,47,16,59,0,38,0,21,1048,142,877,332,558,46,549,737,340,397,10,10,15,0.05,191,185,230,120
ExtractTempRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,52,9,25,18,4,18,14,18,15,3,1,1,1,0.72,3,3,3,3
ExtractTempWizard.java,1,1,1,1,7,0,6,0,15,14,3,15,0,6,4,5,184,32,130,59,69,26,86,104,57,47,2,2,2,0.2,17,17,17,15
ExtractToNullCheckedLocalProposal.java,1,1,1,1,10,0,7,1,19,17,8,19,5,0,1,13,344,43,212,113,108,94,141,173,105,68,6,6,6,0.44,30,30,32,21
FailedComparison.java,1,1,1,1,4,0,4,0,4,4,2,4,1,0,0,3,44,9,23,8,10,12,13,18,8,10,1,1,1,0.52,4,4,4,4
FailureTableDisplay.java,1,1,1,1,5,0,5,0,8,8,3,8,1,1,0,6,77,11,53,19,27,15,26,38,20,18,4,3,5,0.28,13,11,15,8
FailureTrace.java,1,1,2,1,8,0,7,0,18,18,7,18,1,5,0,12,223,29,159,60,88,38,97,129,61,68,4,4,5,0.24,32,32,36,20
FailuresFirstPrioritizer.java,2,2,2,1,7,0,6,0,10,8,1,10,1,6,0,3,113,16,84,31,43,14,48,69,33,36,5,5,5,0.17,21,21,21,12
FailuresFirstSorter.java,2,2,2,2,9,0,8,0,3,3,1,3,0,1,0,2,75,10,35,13,16,31,16,26,14,12,4,4,4,0.89,8,8,8,8
FastJavaPartitionScanner.java,4,7,7,5,36,5,29,1,12,10,10,12,0,5,0,7,535,90,397,49,319,59,213,267,48,219,59,33,62,0.15,87,55,92,60
FatJarAntExporter.java,2,2,2,1,12,0,11,0,7,4,6,7,0,2,2,3,179,26,107,43,55,50,59,79,45,34,5,5,5,0.47,20,20,20,7
FatJarBuilder.java,1,1,1,1,2,0,2,0,8,8,2,8,0,0,1,7,80,17,37,22,8,26,22,29,21,8,2,2,2,0.7,9,9,9,8
FatJarManifestProvider.java,2,2,3,1,11,0,11,0,13,13,1,13,0,9,1,3,222,23,169,63,98,35,97,133,69,64,11,11,12,0.21,36,36,39,15
FatJarPackageWizard.java,2,2,2,1,10,0,9,0,13,13,5,13,2,1,3,7,257,34,172,73,91,53,104,138,69,69,8,8,8,0.31,33,33,34,24
FatJarPackageWizardPage.java,2,2,2,1,10,1,9,0,73,63,15,73,1,23,7,42,1102,190,783,285,470,152,459,630,279,351,12,12,13,0.19,174,174,187,105
FatJarPackagerMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,80,20,45,41,2,16,39,41,40,1,1,1,1,0.36,1,1,1,1
FatJarPackagerUtil.java,1,1,2,1,9,0,8,2,6,2,0,6,0,2,0,4,105,16,63,27,34,38,40,52,27,25,3,3,3,0.6,11,11,12,6
FatJarRsrcUrlAntExporter.java,3,3,3,1,30,3,26,9,4,4,0,4,0,1,2,1,177,26,129,53,88,56,103,116,54,62,7,7,7,0.43,12,12,12,6
FatJarRsrcUrlBuilder.java,1,1,1,1,7,0,7,0,8,8,2,8,0,0,0,8,150,17,92,50,39,44,56,71,46,25,5,5,5,0.48,15,15,15,8
FatJarRsrcUrlManifestProvider.java,2,2,2,1,8,0,8,0,5,5,0,5,0,2,1,2,90,11,56,24,27,26,34,45,25,20,4,4,5,0.46,11,11,13,5
FieldNameProcessor.java,1,1,1,1,5,0,5,0,9,9,4,9,0,0,0,9,126,21,71,40,28,39,49,62,41,21,5,5,6,0.55,13,13,14,12
FieldProposalInfo.java,2,2,2,2,10,0,8,1,2,2,0,2,0,0,1,1,65,7,28,17,12,30,17,23,16,7,4,4,4,1.07,5,5,5,5
FieldResolver.java,1,1,1,1,3,0,3,0,3,3,0,3,1,0,1,1,42,6,14,7,3,23,5,9,6,3,1,1,1,1.64,3,3,3,3
FieldsFilter.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,25,3,7,4,1,15,3,5,4,1,1,1,1,2.14,1,1,1,1
FileEntry.java,1,1,1,1,3,0,3,0,5,5,2,5,0,0,0,5,47,10,27,13,8,10,13,20,12,8,2,2,2,0.37,6,6,6,5
FileStatusContext.java,1,1,1,1,3,0,3,0,4,4,2,4,0,0,0,4,75,10,22,11,6,43,12,17,11,6,1,1,1,1.95,4,4,4,4
FileStatusContextViewer.java,1,1,2,1,9,0,9,0,4,4,0,4,0,1,1,2,81,12,59,32,25,10,38,47,32,15,3,3,3,0.17,7,7,8,6
FileTransferDragAdapter.java,2,2,3,1,13,0,12,0,16,15,1,16,1,7,1,7,256,33,202,84,111,22,110,152,83,69,7,7,11,0.11,42,42,49,22
FileTransferDropAdapter.java,2,2,3,2,9,1,8,0,9,9,0,9,0,2,1,6,154,27,94,44,49,33,56,76,42,34,5,5,9,0.35,20,20,27,18
FileUndoState.java,2,2,2,1,11,0,9,1,12,12,4,12,0,1,1,10,220,23,126,37,68,72,66,94,41,53,8,8,9,0.57,27,27,30,14
FillArgumentNamesCompletionProposalCollector.java,2,3,4,1,12,1,10,0,5,5,1,5,1,2,1,1,124,17,70,29,39,37,40,54,28,26,5,4,8,0.53,16,13,24,8
FilledArgumentNamesMethodProposal.java,3,3,3,1,14,2,12,0,7,7,3,7,0,2,2,3,181,36,114,46,66,33,75,97,44,53,9,9,10,0.29,21,21,23,7
FilterDescriptor.java,1,1,2,1,7,0,6,0,18,15,1,18,0,2,0,16,288,40,145,67,83,119,88,121,70,51,4,4,5,0.82,32,32,36,22
FilterMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,38,6,21,17,2,12,15,17,16,1,1,1,1,0.57,1,1,1,1
FilterTextControl.java,1,1,2,1,11,0,10,0,20,19,5,20,0,6,0,14,278,32,187,56,117,62,104,138,68,70,4,4,4,0.33,37,37,40,20
FilterUpdater.java,3,3,3,2,12,0,12,0,4,4,1,4,0,1,0,3,81,11,56,22,30,15,30,44,24,20,7,7,8,0.27,13,13,14,9
FilteredElementTreeSelectionDialog.java,2,2,3,1,15,1,13,1,12,12,6,12,0,0,4,8,234,38,165,64,81,33,92,129,63,66,9,9,12,0.2,34,34,41,23
FilteredTypesSelectionDialog.java,2,2,2,1,9,0,8,0,98,97,35,98,0,21,14,63,1597,210,997,390,530,402,533,750,365,385,8,8,10,0.4,213,213,236,140
FiltersDialog.java,1,1,1,1,9,1,8,0,16,16,4,16,0,8,5,3,228,36,147,53,84,46,92,115,52,63,3,3,4,0.31,22,22,23,18
FindAction.java,2,2,3,1,9,0,8,0,22,22,2,22,11,6,0,5,341,45,226,87,127,70,122,175,84,91,8,8,10,0.31,58,57,67,39
FindBreakContinueTargetOccurrencesAction.java,1,1,1,1,5,0,5,0,8,6,1,8,0,2,0,6,139,19,69,38,26,51,41,54,34,20,4,4,4,0.74,12,12,13,8
FindBrokenNLSKeysAction.java,4,4,5,2,16,1,15,0,23,16,3,23,0,12,0,11,504,67,405,142,256,44,223,328,148,180,23,19,25,0.11,114,105,126,67
FindDeclarationsAction.java,1,1,1,1,3,0,3,0,5,5,0,5,3,0,0,2,85,10,40,26,8,35,25,31,23,8,1,1,1,0.88,5,5,5,5
FindDeclarationsInHierarchyAction.java,1,1,1,1,5,0,5,0,5,5,0,5,3,0,0,2,95,11,49,32,14,35,32,39,29,10,2,2,2,0.71,6,6,6,5
FindDeclarationsInProjectAction.java,1,1,1,1,7,0,6,0,4,4,0,4,2,0,0,2,90,10,44,25,16,36,29,35,23,12,2,2,2,0.82,5,5,5,4
FindDeclarationsInWorkingSetAction.java,1,1,1,1,5,0,5,0,6,6,1,6,2,0,0,4,119,14,53,29,20,53,34,43,27,16,3,3,3,1,8,8,8,8
FindExceptionOccurrencesAction.java,1,1,1,1,5,0,5,0,8,6,1,8,0,2,0,6,139,19,69,38,26,51,41,54,34,20,4,4,4,0.74,12,12,13,8
FindImplementOccurrencesAction.java,1,1,1,1,5,0,5,0,8,6,1,8,0,2,0,6,140,19,69,38,26,52,41,54,34,20,4,4,4,0.75,12,12,13,8
FindImplementorsAction.java,1,1,1,1,4,0,4,0,7,7,0,7,5,0,0,2,100,13,51,25,17,36,25,36,20,16,4,4,4,0.71,10,10,10,10
FindImplementorsInProjectAction.java,1,1,1,1,7,0,6,0,4,4,0,4,2,0,0,2,89,10,44,25,16,35,29,35,23,12,2,2,2,0.8,5,5,5,4
FindImplementorsInWorkingSetAction.java,1,1,1,1,5,0,5,0,6,6,1,6,2,0,0,4,119,15,53,29,20,52,34,43,27,16,3,3,3,0.98,8,8,8,8
FindMethodExitOccurrencesAction.java,1,1,1,1,5,0,5,0,8,6,1,8,0,2,0,6,138,19,69,38,26,50,41,54,34,20,4,4,4,0.72,12,12,13,8
FindOccurrencesEngine.java,1,1,1,1,6,0,5,0,5,4,1,5,0,3,0,2,60,13,37,15,16,10,19,29,15,14,3,3,3,0.27,9,9,9,7
FindOccurrencesInFileAction.java,2,2,2,1,8,0,7,0,13,10,2,13,0,4,0,9,242,28,141,64,70,73,78,111,59,52,8,8,8,0.52,32,32,33,20
FindReadReferencesAction.java,1,1,1,1,3,0,3,0,6,6,0,6,4,0,0,2,81,10,37,21,9,34,19,26,17,9,1,1,1,0.92,6,6,6,6
FindReadReferencesInHierarchyAction.java,1,1,1,1,3,0,3,0,6,6,0,6,4,0,0,2,83,11,37,21,9,35,19,26,17,9,1,1,1,0.95,6,6,6,6
FindReadReferencesInProjectAction.java,1,1,1,1,7,0,6,0,4,4,0,4,2,0,0,2,90,11,44,25,16,35,29,35,23,12,2,2,2,0.8,5,5,5,4
FindReadReferencesInWorkingSetAction.java,1,1,1,1,3,0,3,0,8,8,0,8,4,0,0,4,107,12,44,24,11,51,22,31,20,11,1,1,1,1.16,8,8,8,8
FindReferencesAction.java,1,1,1,1,4,0,4,0,7,7,0,7,4,0,0,3,108,13,60,41,15,35,39,47,36,11,1,1,1,0.58,7,7,7,7
FindReferencesInHierarchyAction.java,1,1,1,1,5,0,5,0,5,5,0,5,3,0,0,2,96,11,50,33,14,35,33,40,30,10,2,2,2,0.7,6,6,6,5
FindReferencesInProjectAction.java,1,1,1,1,6,0,6,0,5,5,0,5,3,0,0,2,105,12,57,36,17,36,39,46,33,13,2,2,2,0.63,6,6,6,5
FindReferencesInWorkingSetAction.java,1,1,1,1,5,0,5,0,6,6,1,6,2,0,0,4,118,14,53,29,20,52,34,43,27,16,3,3,3,0.98,8,8,8,8
FindStringsToExternalizeAction.java,2,2,2,1,10,0,10,0,30,28,4,30,2,15,5,8,462,51,354,125,205,61,200,276,131,145,8,8,12,0.17,74,74,79,42
FindWriteReferencesAction.java,1,1,1,1,3,0,3,0,6,6,0,6,4,0,0,2,82,10,37,21,9,35,19,26,17,9,1,1,1,0.95,6,6,6,6
FindWriteReferencesInHierarchyAction.java,1,1,1,1,3,0,3,0,6,6,0,6,4,0,0,2,82,10,37,21,9,35,19,26,17,9,1,1,1,0.95,6,6,6,6
FindWriteReferencesInProjectAction.java,1,1,1,1,7,0,6,0,4,4,0,4,2,0,0,2,90,11,44,25,16,35,29,35,23,12,2,2,2,0.8,5,5,5,4
FindWriteReferencesInWorkingSetAction.java,1,1,1,1,3,0,3,0,8,8,0,8,4,0,0,4,108,13,44,24,11,51,22,31,20,11,1,1,1,1.16,8,8,8,8
FinishResult.java,1,1,1,1,3,0,3,0,7,4,1,7,0,1,0,6,48,8,25,10,7,15,9,17,10,7,1,1,1,0.6,7,7,7,7
FirstRunExecutionListener.java,1,1,1,1,4,0,4,0,7,7,2,7,1,2,1,3,62,12,38,13,18,12,19,29,12,17,2,2,2,0.32,9,9,9,7
FixCorrectionProposal.java,2,2,2,1,10,1,9,0,15,15,3,15,0,0,1,14,275,43,192,86,97,43,114,149,83,66,8,8,8,0.22,38,38,42,20
FixMessages.java,1,1,1,1,2,0,2,0,1,1,0,1,0,1,0,0,140,20,106,102,2,15,100,102,101,1,1,1,1,0.14,1,1,1,1
FlowAnalyzer.java,1,1,1,1,6,0,5,0,120,120,5,120,0,3,33,84,1055,136,876,370,442,44,438,650,298,352,7,7,9,0.05,217,217,225,122
FlowContext.java,1,1,1,1,4,0,4,0,18,18,7,18,12,0,0,6,148,28,109,45,48,11,60,89,48,41,6,6,6,0.1,29,29,30,26
FlowInfo.java,2,2,2,1,7,0,6,0,40,37,4,40,0,10,17,13,461,68,332,114,208,85,156,244,98,146,9,9,9,0.26,92,87,100,54
FocusDescriptor.java,1,1,1,1,4,0,4,0,6,6,1,6,0,1,2,3,59,6,38,20,11,17,18,26,16,10,2,2,3,0.45,7,7,9,6
FocusOnSelectionAction.java,1,1,1,1,8,0,7,0,4,4,1,4,0,1,0,3,76,14,46,22,20,16,27,35,21,14,2,2,2,0.35,7,7,7,4
FocusOnSelectionAction.java,3,3,3,2,12,0,11,0,5,5,1,5,0,2,0,3,105,15,74,28,40,16,41,57,28,29,7,7,7,0.22,15,15,15,11
FocusOnTypeAction.java,2,2,2,1,13,1,11,0,2,2,1,2,0,0,0,2,67,13,38,21,17,16,25,30,19,11,3,3,4,0.42,4,4,5,2
FolderSelectionDialog.java,1,1,1,1,8,0,8,0,6,6,2,6,0,1,2,3,111,20,73,39,31,18,50,60,39,21,3,3,3,0.25,9,9,9,6
FolderUndoState.java,2,2,2,1,11,0,10,0,4,4,0,4,0,0,0,4,106,12,56,21,28,39,30,40,20,20,5,5,5,0.7,8,8,8,4
FoldingActionGroup.java,1,1,1,1,11,1,10,1,16,16,10,16,2,0,2,12,258,39,170,50,101,65,107,133,55,78,2,2,2,0.38,23,23,25,16
FoldingConfigurationBlock.java,1,1,1,1,11,1,9,0,26,26,10,26,1,5,1,19,387,66,272,103,161,49,189,227,115,112,6,6,6,0.18,39,39,39,26
FoldingMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,38,6,18,14,2,14,12,14,13,1,1,1,1,0.78,1,1,1,1
FoldingMessages.java,1,1,1,1,3,0,3,0,5,1,0,5,0,1,0,4,81,10,26,12,9,46,11,18,12,6,2,2,2,1.77,6,6,6,5
FoldingPreferencePage.java,1,1,1,1,3,0,3,0,5,5,0,5,0,0,5,0,64,11,28,17,6,26,11,17,12,5,1,1,1,0.93,5,5,5,5
ForFlowInfo.java,2,2,2,1,6,0,5,0,4,4,0,4,0,0,0,4,44,9,25,6,14,10,11,20,6,14,2,2,2,0.4,8,8,8,4
FormatAllAction.java,1,1,1,1,4,0,3,0,9,9,2,9,0,0,0,9,126,18,55,29,15,53,27,40,25,15,2,2,2,0.96,11,11,11,9
FormatterMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,521,20,483,479,2,18,477,479,478,1,1,1,1,0.04,1,1,1,1
FormatterModifyDialog.java,1,1,1,1,5,0,5,0,3,3,0,3,0,0,2,1,50,9,26,11,11,15,16,20,9,11,1,1,1,0.58,3,3,3,3
FormatterProfileManager.java,1,1,1,1,7,0,6,0,8,3,0,8,0,1,1,6,133,27,76,41,38,35,45,58,38,20,5,5,5,0.46,12,12,12,8
FormatterProfileStore.java,3,3,3,1,15,0,14,1,5,3,1,5,0,2,0,3,138,22,93,38,52,30,55,72,38,34,6,6,6,0.32,16,16,16,8
FormatterTabPage.java,1,1,1,1,9,1,8,0,5,5,3,5,0,1,2,2,103,24,58,29,30,22,43,49,28,21,1,1,1,0.38,5,5,5,5
FullConstraintCreator.java,2,2,2,1,12,0,11,0,46,38,3,46,0,14,3,29,785,73,602,292,401,118,377,477,269,208,7,7,8,0.2,108,108,118,67
GeneralAttribute.java,2,2,2,1,7,0,6,0,10,10,3,10,0,1,0,9,110,18,76,20,44,16,38,60,21,39,9,9,10,0.21,23,23,24,18
GeneralizeTypeDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,70,7,12,8,2,51,7,10,8,2,1,1,1,4.25,2,2,2,2
GenerateActionGroup.java,2,2,2,1,19,2,16,1,18,18,24,18,0,9,1,8,567,78,369,101,259,147,281,317,99,218,5,5,5,0.4,37,37,39,21
GenerateBuildPathActionGroup.java,2,2,2,1,11,1,9,0,14,14,5,14,0,4,0,10,310,43,183,83,106,88,127,158,85,73,7,7,7,0.48,32,32,33,18
GenerateConstructorUsingFieldsContentProvider.java,1,1,1,1,5,0,5,0,16,16,2,16,0,2,0,14,156,22,106,34,51,28,55,85,38,47,5,5,5,0.26,29,29,31,20
GenerateConstructorUsingFieldsSelectionDialog.java,1,1,1,1,13,1,11,0,21,21,12,21,3,0,8,10,380,77,286,120,181,21,207,241,119,122,3,3,4,0.07,33,32,35,21
GenerateConstructorUsingFieldsValidator.java,2,2,2,1,8,0,8,0,6,6,4,6,0,3,0,3,91,17,64,28,33,10,45,61,32,29,5,5,5,0.16,15,15,15,6
GenerateHashCodeEqualsAction.java,2,2,3,1,9,0,9,0,16,16,9,16,12,2,0,2,299,46,206,93,111,50,115,157,81,76,12,12,16,0.24,41,41,55,21
GenerateHashCodeEqualsDialog.java,1,1,1,1,5,0,5,0,19,19,3,19,0,0,2,17,204,43,128,54,58,35,76,101,54,47,4,4,4,0.27,22,22,22,19
GenerateHashCodeEqualsOperation.java,2,2,2,1,18,2,15,1,45,45,16,45,0,37,0,8,1152,203,797,285,590,181,601,707,293,414,11,11,15,0.23,108,108,128,53
GenerateJavadocAction.java,1,1,1,1,4,0,4,0,4,4,2,4,0,0,0,4,51,10,31,18,9,10,18,24,18,6,2,2,2,0.32,5,5,5,4
GenerateMethodAbstractAction.java,2,2,3,2,9,0,8,0,23,22,3,23,18,0,1,4,423,55,267,110,138,102,158,210,106,104,16,16,16,0.38,63,63,69,48
GenerateNewConstructorUsingFieldsAction.java,5,5,7,4,24,1,22,0,13,13,1,13,1,6,0,6,467,45,355,118,224,71,217,290,119,171,28,28,29,0.2,76,76,92,61
GenerateToStringAction.java,2,2,3,1,9,0,8,0,16,14,8,16,11,2,0,3,299,41,200,90,99,61,124,162,86,76,11,11,24,0.3,37,37,54,21
GenerateToStringDialog.java,2,2,2,1,11,0,10,0,104,103,54,104,1,21,16,66,1526,255,1191,366,780,88,735,961,375,586,10,9,12,0.07,228,220,250,148
GenerateToStringOperation.java,2,2,3,1,11,0,10,0,10,6,5,10,0,2,2,6,247,40,152,72,84,57,92,116,68,48,7,7,9,0.38,28,24,32,16
GenericConditionalFlowInfo.java,1,1,1,1,5,0,4,0,3,3,0,3,0,0,0,3,36,10,16,5,7,10,6,12,5,7,2,2,2,0.63,5,5,5,3
GenericProperty.java,1,1,1,1,3,0,3,0,6,6,4,6,0,0,0,6,52,13,29,14,10,10,18,24,14,10,1,1,1,0.34,6,6,6,6
GenericRefactoringHandleTransplanter.java,1,2,2,1,7,1,6,0,17,17,0,17,0,0,16,1,180,37,133,39,74,12,63,85,39,46,18,3,18,0.09,42,21,42,17
GenericSequentialFlowInfo.java,1,1,1,1,4,0,4,0,3,3,0,3,0,0,0,3,35,9,16,5,7,10,6,12,5,7,2,2,2,0.63,5,5,5,3
GenericType.java,1,1,1,1,4,0,4,0,10,10,1,10,0,0,5,5,88,15,63,28,26,13,32,46,22,24,2,2,3,0.21,13,13,14,10
GenericVisitor.java,1,1,1,1,3,0,3,0,172,172,0,172,0,0,2,170,765,13,607,260,174,145,259,433,260,173,2,2,2,0.24,173,173,173,172
GenericVisitor.java,1,1,1,1,3,0,3,0,172,172,0,172,0,0,2,170,955,14,776,429,174,165,260,434,261,173,2,2,2,0.21,173,173,173,172
GetterSetterCompletionProposal.java,3,3,3,1,15,1,13,1,6,3,2,6,0,2,1,3,161,27,117,59,59,22,81,100,60,40,8,8,11,0.19,18,18,21,8
GetterSetterCorrectionSubProcessor.java,3,3,3,2,13,0,13,0,19,8,8,19,0,9,0,10,402,44,322,145,189,45,204,265,146,119,7,7,9,0.14,61,60,68,42
GetterSetterUtil.java,3,3,4,1,15,0,14,1,16,1,0,16,0,5,0,11,357,38,264,104,183,78,171,228,104,124,13,13,14,0.3,56,56,68,23
GoToNextPreviousMemberAction.java,2,2,2,1,8,0,8,0,19,8,2,19,0,13,0,6,248,34,194,69,114,24,111,158,70,88,7,7,7,0.12,46,46,50,35
GotoInputAction.java,1,1,1,1,7,1,6,0,2,2,1,2,0,0,0,2,47,12,25,14,9,11,18,21,13,8,1,1,1,0.44,2,2,2,2
GotoMatchingBracketAction.java,1,1,1,1,5,0,5,0,2,2,1,2,0,0,0,2,41,11,20,11,7,11,13,16,10,6,1,1,1,0.55,2,2,2,2
GotoPackageAction.java,1,1,1,1,6,0,6,0,6,6,1,6,1,4,0,1,87,16,61,33,27,11,41,50,32,18,2,2,3,0.18,8,8,9,6
GotoRequiredProjectAction.java,1,1,1,1,7,0,7,0,2,2,1,2,1,0,0,1,39,5,21,11,9,13,12,16,10,6,2,2,2,0.62,3,3,3,2
GotoResourceAction.java,1,1,2,1,7,0,7,0,7,7,2,7,0,1,1,5,132,18,81,41,35,33,45,61,36,25,3,3,6,0.41,13,13,17,11
GotoTypeAction.java,2,2,2,1,11,0,11,0,5,5,1,5,1,3,0,1,108,16,82,38,38,10,49,62,37,25,5,5,5,0.12,12,12,13,7
GroupAction.java,1,1,1,1,4,0,4,0,3,3,2,3,0,0,0,3,35,6,19,9,6,10,10,14,8,6,1,1,1,0.53,3,3,3,3
GroupCategory.java,1,1,1,1,4,0,4,0,5,5,3,5,0,0,0,5,78,8,31,11,14,39,17,25,11,14,3,3,4,1.26,7,7,8,7
